Webwork Section,Link,Webwork key,DoenetId,parentDoenetId,Level 1,Level 2,Level 3,Level 4,Level 5,
Inequalities,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_Z9MQFoyn12eN1ESXviXLQ,T2f,_Z9MQFoyn12eN1ESXviXLQ,_XNNXzOXe2oYdnczFl4bg4,,24. TR-Inv - Find sin(arctan(x)),,,,
Inequalities,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_1geskd5LPC0LeWo6yEQLv,T2f,_1geskd5LPC0LeWo6yEQLv,_XNNXzOXe2oYdnczFl4bg4,,25. TR-Inv - Find cos(arctan(x)),,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_X23p3GXoTKzs0yfp3vW02,,_X23p3GXoTKzs0yfp3vW02,_XNNXzOXe2oYdnczFl4bg4,,26,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_8ljyRE6qcXA8drPUIdYPp,,_8ljyRE6qcXA8drPUIdYPp,_XNNXzOXe2oYdnczFl4bg4,,27,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_EoEtcsKMmrTSrS3o08BBg,,_EoEtcsKMmrTSrS3o08BBg,_XNNXzOXe2oYdnczFl4bg4,,28,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_WZcMLkoOyU4mZpKYCzh1T,,_WZcMLkoOyU4mZpKYCzh1T,_XNNXzOXe2oYdnczFl4bg4,,29,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_06A3rFfPteZQDaHjPNq8d,,_06A3rFfPteZQDaHjPNq8d,_XNNXzOXe2oYdnczFl4bg4,,30,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_z42NBsvz7faM9l5hfEYVM,,_z42NBsvz7faM9l5hfEYVM,_XNNXzOXe2oYdnczFl4bg4,,31,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_JrLmH2wbRl4VT9zlICjcw,,_JrLmH2wbRl4VT9zlICjcw,_XNNXzOXe2oYdnczFl4bg4,,32,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_2vkvrGH7JnEXZeTtNnrjC,,_2vkvrGH7JnEXZeTtNnrjC,_XNNXzOXe2oYdnczFl4bg4,,33,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_7XcQiTdlyuSFrxA04UIms,,_7XcQiTdlyuSFrxA04UIms,_XNNXzOXe2oYdnczFl4bg4,,34,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_dpOK9XdIYky4usO8T2jw5,,_dpOK9XdIYky4usO8T2jw5,_XNNXzOXe2oYdnczFl4bg4,,35,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_0EFXZK56RsIqBmijlblqp,,_0EFXZK56RsIqBmijlblqp,_XNNXzOXe2oYdnczFl4bg4,,36,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_Mb18C3SEYn7Wb9kdRhViv,,_Mb18C3SEYn7Wb9kdRhViv,_XNNXzOXe2oYdnczFl4bg4,,37,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_X1skCZQckLKq41um6qIGY,,_X1skCZQckLKq41um6qIGY,_XNNXzOXe2oYdnczFl4bg4,,38,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_siXNo87224WzVePWu1INO,,_siXNo87224WzVePWu1INO,_XNNXzOXe2oYdnczFl4bg4,,39,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_Ce8aHInQ0Gl9SvOCFGSn7,,_Ce8aHInQ0Gl9SvOCFGSn7,_XNNXzOXe2oYdnczFl4bg4,,40,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_5JSZOnBI0QFXPgmf1iEUl,,_5JSZOnBI0QFXPgmf1iEUl,_XNNXzOXe2oYdnczFl4bg4,,41,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_2Rrp0Ylf1vDCeEIpeQkBq,,_2Rrp0Ylf1vDCeEIpeQkBq,_XNNXzOXe2oYdnczFl4bg4,,42,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_y2v5DUXClvpnaaR07f9d7,,_y2v5DUXClvpnaaR07f9d7,_XNNXzOXe2oYdnczFl4bg4,,43,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_mWsKvUjCIfCAgqeVl7acC,,_mWsKvUjCIfCAgqeVl7acC,_XNNXzOXe2oYdnczFl4bg4,,44,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_vvlryyOb47Rn3mVnJrqLL,,_vvlryyOb47Rn3mVnJrqLL,_XNNXzOXe2oYdnczFl4bg4,,45,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_6VuEJo9HUbMl4lNRldwy8,,_6VuEJo9HUbMl4lNRldwy8,_XNNXzOXe2oYdnczFl4bg4,,46,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_9eFDInXktNSp0Pn4HoBwP,,_9eFDInXktNSp0Pn4HoBwP,_XNNXzOXe2oYdnczFl4bg4,,47,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_9WwX8RvgCRr5paohQuw4a,,_9WwX8RvgCRr5paohQuw4a,_XNNXzOXe2oYdnczFl4bg4,,48,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_FN6JoOOLii9v0NYCICLSJ,,_FN6JoOOLii9v0NYCICLSJ,_XNNXzOXe2oYdnczFl4bg4,,49B. TR-Inv - Solve sin(theta) = a for theta in degrees (version 2),,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_f1HqW3tFFjSYjHTXUHsoJ,,_f1HqW3tFFjSYjHTXUHsoJ,_XNNXzOXe2oYdnczFl4bg4,,49B. TR-Inv - Solve sin(theta) = a for theta in degrees (version 2),,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_d7bsSjYx4lGqHek9Zl36B,,_d7bsSjYx4lGqHek9Zl36B,_XNNXzOXe2oYdnczFl4bg4,,50. TR-Inv - solve for theta when 2cos theta plus x equals 0,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_cP5MfosFmhddc8XTf80bi,,_cP5MfosFmhddc8XTf80bi,_XNNXzOXe2oYdnczFl4bg4,,51. TR-Inv - solve for theta equation involving sin theta,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_Act7l6XOIHJInF3VuosYc,,_Act7l6XOIHJInF3VuosYc,_XNNXzOXe2oYdnczFl4bg4,,52. TR-Inv - solve for theta when cos 3theta equals x,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_kPBAXSKR6YQsGffl56Gxx,,_kPBAXSKR6YQsGffl56Gxx,_XNNXzOXe2oYdnczFl4bg4,,53A. TR-Inv - solve for theta when cos theta equals x - version A,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_4AMxtJpck2ChgbSmvB0vl,,_4AMxtJpck2ChgbSmvB0vl,_XNNXzOXe2oYdnczFl4bg4,,53B. TR-Inv - solve for theta when cos theta equals x - version B,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_IKWSupiO7Gz8w153GI08D,,_IKWSupiO7Gz8w153GI08D,_XNNXzOXe2oYdnczFl4bg4,,54. TR-Inv - solve for theta equation involving sin theta,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_SlgNou33Nm4UsFvXoO1Lg,,_SlgNou33Nm4UsFvXoO1Lg,_XNNXzOXe2oYdnczFl4bg4,,55. TR-Inv - solve quadratic function in sin theta or cos theta,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_ZDHBKiXDJvAvmyEzeXLYr,,_ZDHBKiXDJvAvmyEzeXLYr,_XNNXzOXe2oYdnczFl4bg4,,56. TR-Inv - sin of a times theta equals b,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_q8whl3dVDLtjJwZGXPqWQ,,_q8whl3dVDLtjJwZGXPqWQ,_XNNXzOXe2oYdnczFl4bg4,,57. TR-Inv,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_XNNXzOXe2oYdnczFl4bg4/_tq4P7OZw85HpdQSlEficj,,_tq4P7OZw85HpdQSlEficj,_XNNXzOXe2oYdnczFl4bg4,,58. TR-Inv,,,,
#N/A,https://www.doenet.org/courseactivityeditor//_MtzFN24V0tv7d0suuMNs7,,_MtzFN24V0tv7d0suuMNs7,,TR-Graphs,,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_se1uzc5EWpQG32mKY5DUY,,_se1uzc5EWpQG32mKY5DUY,_MtzFN24V0tv7d0suuMNs7,,1. TR-Graphs - amplitude of a*sin x,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_IP7YHqA8CUY05hTgKs47Z,,_IP7YHqA8CUY05hTgKs47Z,_MtzFN24V0tv7d0suuMNs7,,2. TR-Graphs - amplitude of a*cos x,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_5o5wkdnkP7EuQS0SpBdkP,,_5o5wkdnkP7EuQS0SpBdkP,_MtzFN24V0tv7d0suuMNs7,,3. TR-Graphs - amplitude of a*sin(x) +b,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_RPXOri807TrhJRSVrNB1V,,_RPXOri807TrhJRSVrNB1V,_MtzFN24V0tv7d0suuMNs7,,4. TR-Graphs - amplitude of a*cos(x) + b,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_UQ122EKx9mtM41RT551D2,,_UQ122EKx9mtM41RT551D2,_MtzFN24V0tv7d0suuMNs7,,5. TR-Graphs - find amplitude and vertical shift of sine function,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_6DACHW77ggcAAIybZAsSN,,_6DACHW77ggcAAIybZAsSN,_MtzFN24V0tv7d0suuMNs7,,6. TR-Graphs - find amplitude and vertical shift of cosine function,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_qfyhdoYQPxex7Pz6CQjB3,,_qfyhdoYQPxex7Pz6CQjB3,_MtzFN24V0tv7d0suuMNs7,,7. TR-Graphs - find wavelength and amplitude - sin,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_EcsUTOzrsxuI0FlGAL5RU,,_EcsUTOzrsxuI0FlGAL5RU,_MtzFN24V0tv7d0suuMNs7,,8. TR-Graphs - find wavelength and amplitude - cos,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_kpO3SbCY5WPXFK7ewJlex,,_kpO3SbCY5WPXFK7ewJlex,_MtzFN24V0tv7d0suuMNs7,,"9. TR-Graphs - find A,B,D sin",,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_hRzsRyrCoThIZpHWn3hfs,,_hRzsRyrCoThIZpHWn3hfs,_MtzFN24V0tv7d0suuMNs7,,"10. TR-Graphs - find A,B,D cos",,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_P85CkMWRNkZLn7iyFM7Qf,,_P85CkMWRNkZLn7iyFM7Qf,_MtzFN24V0tv7d0suuMNs7,,11. TR-Graphs - find equation of given sin curve,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_tke6VpqzecdWNa1hqGoB2,,_tke6VpqzecdWNa1hqGoB2,_MtzFN24V0tv7d0suuMNs7,,12. TR-Graphs - find equation of given sin curve,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_0mC3eviYZn0Moxa4orF12,,_0mC3eviYZn0Moxa4orF12,_MtzFN24V0tv7d0suuMNs7,,13. TR-Graphs - find equation of given cosine curve,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_nWOn8eT22cVZiDVFjqOoH,,_nWOn8eT22cVZiDVFjqOoH,_MtzFN24V0tv7d0suuMNs7,,14. TR-Graphs - find equation of given cosine curve,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_wpbqlQiyFLGMejWhbV2QA,,_wpbqlQiyFLGMejWhbV2QA,_MtzFN24V0tv7d0suuMNs7,,15. TR-Graphs - find equation from graph - sin or cos,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_iE4XlWZNrIznhzCOQGSYy,,_iE4XlWZNrIznhzCOQGSYy,_MtzFN24V0tv7d0suuMNs7,,16. TR-Graphs - find equation from graph - sin or cos,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_a0L3gSqu1nelr2qzIx9Jl,,_a0L3gSqu1nelr2qzIx9Jl,_MtzFN24V0tv7d0suuMNs7,,17. TR-Graphs - determine wavelength from equation - sin,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_k2kgOuXDiPjSzB0wzq66x,,_k2kgOuXDiPjSzB0wzq66x,_MtzFN24V0tv7d0suuMNs7,,18. TR-Graphs - determine wavelength from equation - cos,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_C8LL7bbupNY9RbDKwVDKI,,_C8LL7bbupNY9RbDKwVDKI,_MtzFN24V0tv7d0suuMNs7,,19. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_SwghUtDSqAvI7YDK7aWmE,,_SwghUtDSqAvI7YDK7aWmE,_MtzFN24V0tv7d0suuMNs7,,20. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_uVPICtYaVpB60PiIBBInb,,_uVPICtYaVpB60PiIBBInb,_MtzFN24V0tv7d0suuMNs7,,21. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_6PEOi6Ev59vsZnVMrsRkQ,,_6PEOi6Ev59vsZnVMrsRkQ,_MtzFN24V0tv7d0suuMNs7,,22. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_84kHMdRyJ93vQx6kpN2O6,,_84kHMdRyJ93vQx6kpN2O6,_MtzFN24V0tv7d0suuMNs7,,23. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_mAYe8vGuic5o6qeHyRcVd,,_mAYe8vGuic5o6qeHyRcVd,_MtzFN24V0tv7d0suuMNs7,,24. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_rrKzFPS8qcakLtwI8Vki7,,_rrKzFPS8qcakLtwI8Vki7,_MtzFN24V0tv7d0suuMNs7,,25. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_fh7qOIhp4SV57XF38eQpR,,_fh7qOIhp4SV57XF38eQpR,_MtzFN24V0tv7d0suuMNs7,,26. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_k9psqwj3EM4IAIkJGOmEG,,_k9psqwj3EM4IAIkJGOmEG,_MtzFN24V0tv7d0suuMNs7,,27. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_h3nWbAoFjdHgoHt9jJ0yt,,_h3nWbAoFjdHgoHt9jJ0yt,_MtzFN24V0tv7d0suuMNs7,,28. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_vjEcNwumltVL4GEmD1QLG,,_vjEcNwumltVL4GEmD1QLG,_MtzFN24V0tv7d0suuMNs7,,29. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_MtzFN24V0tv7d0suuMNs7/_iendDG9zSlPA3gguCEP0a,,_iendDG9zSlPA3gguCEP0a,_MtzFN24V0tv7d0suuMNs7,,30. TR-Graphs,,,,
#N/A,https://www.doenet.org/courseactivityeditor//_QF1twJBpD5BDD9DWhN4P9,,_QF1twJBpD5BDD9DWhN4P9,,TR-Formulas,,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_k3WAEielbg2RMXW9XBdab,,_k3WAEielbg2RMXW9XBdab,_QF1twJBpD5BDD9DWhN4P9,,1. TR-Formulas - angle sum cos to sin,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_k2CYDnHLyjyFUZRNH82iv,,_k2CYDnHLyjyFUZRNH82iv,_QF1twJBpD5BDD9DWhN4P9,,2. TR-Formulas - find sin(A + B),,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_h5KioSRlt1zJ3WMwCKXKt,,_h5KioSRlt1zJ3WMwCKXKt,_QF1twJBpD5BDD9DWhN4P9,,3. TR-Formulas - find cos(A - B),,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_zw8ZUFvZXFzCSAhfFySHB,,_zw8ZUFvZXFzCSAhfFySHB,_QF1twJBpD5BDD9DWhN4P9,,4. TR-Formulas - find cos(A + B),,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_oSTR3nVNdmmbUdXSpOuo3,,_oSTR3nVNdmmbUdXSpOuo3,_QF1twJBpD5BDD9DWhN4P9,,5. TR-Formulas - find tan(A - B) given tanA and tanB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_hsBtkqx5Qj1ZF16s1bRbb,,_hsBtkqx5Qj1ZF16s1bRbb,_QF1twJBpD5BDD9DWhN4P9,,6. TR-Formulas - sin(A + B) given tanA and cosB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_RialbJcJYXu4jVoAwayAz,,_RialbJcJYXu4jVoAwayAz,_QF1twJBpD5BDD9DWhN4P9,,7. TR-Formulas - sin(A - B) given sinA and tanB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_FvrlraVLYk5bDb5aGnkjb,,_FvrlraVLYk5bDb5aGnkjb,_QF1twJBpD5BDD9DWhN4P9,,8. TR-Formulas - tan(A + B) given sinA and sinB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_yWhqNJwfaWIyBAXJWifBT,,_yWhqNJwfaWIyBAXJWifBT,_QF1twJBpD5BDD9DWhN4P9,,9. TR-Formulas - cos(A - B) given tanA and sinB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_B8uQOh31Q9Co0adWdauFG,,_B8uQOh31Q9Co0adWdauFG,_QF1twJBpD5BDD9DWhN4P9,,10. TR-Formulas - find cos(A + B) given cosA and cosB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_TTovLUSCKMzw4bdlIbLP2,,_TTovLUSCKMzw4bdlIbLP2,_QF1twJBpD5BDD9DWhN4P9,,5a. TR-Formulas - part 1 of problem 5,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_aM42G4Jbtj8I7FiTzHDGF,,_aM42G4Jbtj8I7FiTzHDGF,_QF1twJBpD5BDD9DWhN4P9,,5b. TR-Formulas - part 2 of problem 5,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_pzTFPfthjGvFsDh3cEpLY,,_pzTFPfthjGvFsDh3cEpLY,_QF1twJBpD5BDD9DWhN4P9,,8a. TR-Formulas - part 1 of problem 8,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_OvsKCdblzDMo1EnXpEj2a,,_OvsKCdblzDMo1EnXpEj2a,_QF1twJBpD5BDD9DWhN4P9,,8b. TR-Formulas - part 2 of problem 8,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_pMMotg111N1G08qisUZwF,,_pMMotg111N1G08qisUZwF,_QF1twJBpD5BDD9DWhN4P9,,11. TR-Formulas - sin of arccosA plus arccosB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_7H7WrHV7Hvf27H8ZtgjUa,,_7H7WrHV7Hvf27H8ZtgjUa,_QF1twJBpD5BDD9DWhN4P9,,12. TR-Formulas - sin of arccosA minus arccosB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_ZurXZpH9sTqhZy4iOi6E9,,_ZurXZpH9sTqhZy4iOi6E9,_QF1twJBpD5BDD9DWhN4P9,,13. TR-Formulas - cos of arcsinA minus arccosB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_TPCEAAbSgDJpz74gztsWV,,_TPCEAAbSgDJpz74gztsWV,_QF1twJBpD5BDD9DWhN4P9,,14. TR-Formulas - cos of arccosA plus arcsinB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_udasT2QrhQ61FLJUNa4Mk,,_udasT2QrhQ61FLJUNa4Mk,_QF1twJBpD5BDD9DWhN4P9,,15. TR-Formulas - tan of arctanA minus arctanB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_LsdHRDhR4TolA5ASZzyxk,,_LsdHRDhR4TolA5ASZzyxk,_QF1twJBpD5BDD9DWhN4P9,,16. TR-Formulas - sin of arctanA plus arccosB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_g1GKG3gQE2vM02Rsr16nX,,_g1GKG3gQE2vM02Rsr16nX,_QF1twJBpD5BDD9DWhN4P9,,17. sin of arcsinA minus arctan B,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_orad5yUzuDvoUH4hL9eU9,,_orad5yUzuDvoUH4hL9eU9,_QF1twJBpD5BDD9DWhN4P9,,18. tan of arcsinA plus arcsinB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_OqdAVJwFhLbSiyjL4qYtH,,_OqdAVJwFhLbSiyjL4qYtH,_QF1twJBpD5BDD9DWhN4P9,,19. TR-Formulas - cos of arctanA minus arcsinB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_0rIA2tw27Rt46iULPmuJU,,_0rIA2tw27Rt46iULPmuJU,_QF1twJBpD5BDD9DWhN4P9,,20. TR-Formulas - cos of arccosA plus arccosB,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_Ix65IlA8Pc15yyPFzL8BN,,_Ix65IlA8Pc15yyPFzL8BN,_QF1twJBpD5BDD9DWhN4P9,,"21. TR-Formulas - given cos theta (Q1 - Q2), find sin 2theta",,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_wS1mhMNrlpuiU9nX8Au5D,,_wS1mhMNrlpuiU9nX8Au5D,_QF1twJBpD5BDD9DWhN4P9,,22. TR-Formulas - given cos theta (Q3-Q4) find sin 2theta,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_6j3vOpsr7mBHjAJhU7HbT,,_6j3vOpsr7mBHjAJhU7HbT,_QF1twJBpD5BDD9DWhN4P9,,23. TR-Formulas - Given sin theta (Q2-Q3) find cos 2theta,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_TkGuJN4VrnlDm4qqJRKbr,,_TkGuJN4VrnlDm4qqJRKbr,_QF1twJBpD5BDD9DWhN4P9,,24. TR-Formulas - find tan 2 theta given tan theta,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_ITPdvA7hbxm900y4IXlUW,,_ITPdvA7hbxm900y4IXlUW,_QF1twJBpD5BDD9DWhN4P9,,25. TR-Formulas - Given cos theta find sin half-theta,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_YuciAucKOjkPv1LG5OBYd,,_YuciAucKOjkPv1LG5OBYd,_QF1twJBpD5BDD9DWhN4P9,,"26. TR-Formulas - given cos theta, find cos half-theta",,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_vXCqNGP0D3XeqN3oYGPr5,,_vXCqNGP0D3XeqN3oYGPr5,_QF1twJBpD5BDD9DWhN4P9,,27. TR-Formulas - cos of 2 times arccos x,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_hmJg9Ri9d8jepslocqgz5,,_hmJg9Ri9d8jepslocqgz5,_QF1twJBpD5BDD9DWhN4P9,,28. TR-Formulas - cos of 2 arctan x,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_8KP3YDzljJFUKOvdWmJlW,,_8KP3YDzljJFUKOvdWmJlW,_QF1twJBpD5BDD9DWhN4P9,,29. TR-Formulas - find sin of 2 arcsin x,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_SsRPNaRhQZWlOOhE3cJJY,,_SsRPNaRhQZWlOOhE3cJJY,_QF1twJBpD5BDD9DWhN4P9,,30. TR-Formulas - tan of half arccos x,,,,
#N/A,https://www.doenet.org/courseactivityeditor/_QF1twJBpD5BDD9DWhN4P9/_mudFgVP2zFgqUPWuwKOSL,,_mudFgVP2zFgqUPWuwKOSL,_QF1twJBpD5BDD9DWhN4P9,,31. TR-Formulas - tan of half arcsin of x,,,,
#N/A,https://www.doenet.org/courseactivityeditor//_PfFaLiMnEURpn5D6Otaab,,_PfFaLiMnEURpn5D6Otaab,,TR-Vectors,,,,,
